"fuel_type_code","station_name","street_address","intersection_directions","city","state","zip","plus4","station_phone","status_code","expected_date","groups_with_access_code","access_days_time","cards_accepted","ev_level1_evse_num","ev_level2_evse_num","ev_dc_fast_count","ev_other_info","ev_network","ev_network_web","geocode_status","latitude","longitude","date_last_confirmed","id","updated_at","owner_type_code","federal_agency_id","federal_agency_name","open_date","ev_connector_types"
"ELEC","BOB JOHNSON BOB JOHNSON VW","3817 W Henrietta Rd",,"Rochester","NY","14623",,"888-758-4389","E",,"Public","24 hours daily",,,,"1.0",,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.078087","-77.643125","2023-08-12T00:00:00.000","260371","2023-08-12 00:34:06",,,,"2023-05-06T00:00:00.000","CHADEMO J1772COMBO"
"ELEC","FLEISCHMANNS VILLAGE 1","1017 Main St",,"Fleischmanns","NY","12430",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.156788","-74.52895","2023-08-12T00:00:00.000","223820","2023-08-12 00:31:15",,,,"2022-07-21T00:00:00.000","J1772"
"ELEC","Mount Saint Mary's College","330 Powell Ave",,"Newburgh","NY","12549",,"888-356-8911","E",,"Public","24 hours daily",,,"6.0",,,"FLO","https://flo.ca/","GPS","41.511923","-74.014634","2023-08-12T00:00:00.000","257367","2023-08-12 00:52:13",,,,"2023-03-30T00:00:00.000","J1772"
"ELEC","Bob Johnson Mazda","3755 W Henrietta Rd.",,"Rochester","NY","14623",,"888-998-2546","E",,"Public",,,,"6.0",,,"Blink Network","http://www.blinkcharging.com/","GPS","43.07891","-77.642049","2023-06-21T00:00:00.000","197754","2023-06-21 00:00:34",,,,"2021-10-14T00:00:00.000","J1772"
"ELEC","PICOTTE 11 CORPORATE 4","11 Corporate Woods Blvd",,"Albany","NY","12211",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.68342","-73.76665","2023-08-12T00:00:00.000","180635","2023-08-12 00:21:22",,,,"2021-01-27T00:00:00.000","J1772"
"ELEC","Best Tile Schenectady","2241 Central Ave",,"Schenectady","NY","12304",,"844-623-1001","E",,"Public - Credit card at all times","24 hours daily","A CREDIT D M V",,"2.0",,,"LIVINGSTON","https://www.solution.energy","GPS","42.76501","-73.88573","2022-12-13T00:00:00.000","236896","2023-02-14 15:54:11","P",,,"2022-11-10T00:00:00.000","J1772"
"ELEC","Catamount Ski","78 Catamount Rd",,"Hillsdale","NY","12529",,"518-325-3200","E",,"Public - Call ahead","10am-5:30pm daily; Drivers must bring their own J1772 cordset for Level 1 charging",,,"1.0",,,"Non-Networked",,"200-8","42.171859","-73.477728","2022-03-07T00:00:00.000","85949","2023-02-14 15:54:11","P",,,"2020-03-01T00:00:00.000","J1772"
"ELEC","Greymoor Way - Building 10","1907 Greymoor Way",,"Baldwinsville","NY","13027",,"844-623-1001","E",,"Public","24 hours daily","A CREDIT D M V",,"2.0",,,"LIVINGSTON","https://www.solution.energy","GPS","43.1822","-76.29847","2022-07-12T00:00:00.000","223124","2023-02-14 15:54:11","P",,,"2021-10-28T00:00:00.000","J1772"
"ELEC","Town Hall of Macedon","32 W Main St",,"Macedon","NY","14502",,"833-692-6787","E",,"Public - Credit card at all times","24 hours daily","CREDIT Debit",,"1.0",,,"AMPUP","https://ampup.io/","GPS","43.06707520319541","-77.30666418594913","2023-01-10T00:00:00.000","229395","2023-02-21 17:46:35","LG",,,"2022-08-01T00:00:00.000","J1772"
"ELEC","TPWC TPWC 5","100 W Creek Ln",,"Altamont","NY","12009",,"888-758-4389","E",,"Public","24 hours daily",,,"1.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.714324","-73.93588","2023-08-12T00:00:00.000","227429","2023-08-12 00:28:39",,,,"2022-09-10T00:00:00.000","J1772"
"ELEC","Melody Lodge","111 Old Indian Lake Rd",,"Speculator","NY","12164",,"518-691-3119","E",,"Public","24 hours daily",,,"2.0",,,"LIVINGSTON","https://www.solution.energy","GPS","43.513292","-74.373032","2022-07-12T00:00:00.000","189525","2023-02-14 15:54:11","P",,,"2021-10-28T00:00:00.000","J1772"
"ELEC","FISHKILL 60 MERRITT-2","60 Merritt Blvd",,"Fishkill","NY","12524",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.531481","-73.886729","2023-08-12T00:00:00.000","261048","2023-08-12 00:33:24",,,,"2023-05-19T00:00:00.000","J1772"
"ELEC","GARDEN CHARGERS JOVIA #3","1000 Corporate Dr",,"Westbury","NY","11590",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","40.740154","-73.601131","2023-08-12T00:00:00.000","174505","2023-08-12 00:15:58",,,,"2021-01-27T00:00:00.000","J1772"
"ELEC","MILTON NY STATION 5","503 Geyser Rd",,"Ballston Spa","NY","12020",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.045037","-73.85121","2023-08-12T00:00:00.000","225380","2023-08-12 00:34:29",,,,"2022-08-11T00:00:00.000","J1772"
"ELEC","HILTONGARDENINN HGI EV","1585 Round Swamp Rd",,"Plainview","NY","11803",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","40.782625","-73.44249","2023-08-12T00:00:00.000","255621","2023-08-12 00:35:08",,,,"2023-03-07T00:00:00.000","J1772"
"ELEC","STOHL STOHL4","3860 California Rd",,"Orchard Park","NY","14127",,"888-758-4389","E",,"Public","24 hours daily",,,"1.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.779458","-78.781226","2023-08-12T00:00:00.000","183810","2023-08-12 00:25:33",,,,"2021-02-05T00:00:00.000","J1772"
"ELEC","MARKET 32 EV STORE 159","1395 new scottland road",,"Slingerlands","NY","12159",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.63865","-73.85714","2023-08-12T00:00:00.000","257839","2023-08-12 00:32:42",,,,"2023-04-04T00:00:00.000","J1772"
"ELEC","QUICKLEES27 DC FAST 1","204 Oak St",,"Batavia","NY","14020",,"888-758-4389","E",,"Public","24 hours daily",,,,"1.0",,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.015034","-78.1916","2023-08-12T00:00:00.000","228864","2023-08-12 00:34:51",,,,"2022-09-22T00:00:00.000","CHADEMO J1772COMBO"
"ELEC","Park Kwik LLC 50 Washington St. - Tesla Destination","45 Main St",,"Brooklyn","NY","11201",,"718-222-0500  877-798-3752","E",,"Public",,,,"3.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-9","40.702882","-73.990594","2022-10-06T00:00:00.000","114906","2023-01-18 15:15:20","P",,,"2017-08-10T00:00:00.000","J1772 TESLA"
"ELEC","DEWITT EV 1 CHARGEPOINT","5400 Butternut Drive",,"East Syracuse","NY","13057",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.045918","-76.049853","2023-08-12T00:00:00.000","180106","2023-08-12 00:07:00",,,,"2021-01-27T00:00:00.000","J1772"
"ELEC","Town of Elmira","1255 W. Water Street",,"Elmira","NY","14905",,"866-816-7584","E",,"Public",,,,"2.0",,,"EV Connect","http://evconnect.com/","GPS","42.077637","-76.844603","2023-08-12T00:00:00.000","157947","2023-08-12 00:47:10",,,,"2020-05-15T00:00:00.000","J1772"
"ELEC","THE SAGAMORE SAGAMORE 1.4","433 Boathouse Ln",,"Bolton","NY","12814",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.55704","-73.645096","2023-08-12T00:00:00.000","175036","2023-08-12 00:18:38",,,,"2021-01-27T00:00:00.000","J1772"
"ELEC","TPWC TPWC 11A","2594 Western Av",,"Altamont","NY","12009",,"888-758-4389","E",,"Public","24 hours daily",,,"1.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.714348","-73.934726","2023-08-12T00:00:00.000","227774","2023-08-12 00:28:39",,,,"2022-09-17T00:00:00.000","J1772"
"ELEC","BROWNS RAM TRUCK","1900 NY-112",,"Medford","NY","11763",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","40.804511","-73.004644","2023-08-12T00:00:00.000","235963","2023-08-12 00:36:05",,,,"2022-11-11T00:00:00.000","J1772"
"ELEC","LIVEWELL GROUP STATION 3","2500 Pond View",,"Castleton-on-Hudson","NY","12033",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.584536","-73.671005","2023-08-12T00:00:00.000","190872","2023-08-12 00:26:43",,,,"2021-06-10T00:00:00.000","J1772"
"ELEC","Mid-Hudson Library System","103 Market St",,"Poughkeepsie","NY","12601",,"844-623-1001","E",,"Public - Credit card at all times","24 hours daily","A CREDIT D M V",,"4.0",,,"LIVINGSTON","https://www.solution.energy","GPS","41.70038","-73.93042","2022-11-10T00:00:00.000","233102","2023-02-14 15:54:11","P",,,"2022-09-01T00:00:00.000","J1772"
"ELEC","HIGHWAY DEPT STATION 3","409 Bockes Rd",,"Porter Corners","NY","12859",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.145455","-73.881655","2023-08-12T00:00:00.000","262926","2023-08-12 00:40:00",,,,"2023-06-20T00:00:00.000","J1772"
"ELEC","Standard Parking 15 Metrotech - Tesla Destination","15 Metrotech Ctr S",,"Brooklyn","NY","11201",,"800-836-6666  877-798-3752","E",,"Public",,,,"3.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-8","40.693999","-73.983809","2022-10-06T00:00:00.000","114890","2023-01-18 15:15:20","P",,,"2018-05-24T00:00:00.000","J1772 TESLA"
"ELEC","MILLER MOTORS WEST RDK","4445 NY-434",,"Vestal","NY","13850",,"888-758-4389","E",,"Public","24 hours daily",,,,"1.0",,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.095566","-75.96537","2023-08-12T00:00:00.000","240982","2023-08-12 00:37:12",,,,"2023-01-06T00:00:00.000","CHADEMO J1772COMBO"
"ELEC","LABELLA LABELLA","4 British American Blvd",,"Latham","NY","12110",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.758601","-73.818854","2023-08-12T00:00:00.000","230740","2023-08-12 00:33:59",,,,"2022-09-30T00:00:00.000","J1772"
"ELEC","E.H. VILLAGE LONGTERMLOT1","2 Gingerbread Ln",,"East Hampton","NY","11937",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","40.963082","-72.192633","2023-08-12T00:00:00.000","162303","2023-08-12 00:07:30",,,,"2020-06-12T00:00:00.000","J1772"
"ELEC","Taste NY Market at Todd Hill","4640 Taconic State Parkway North",,"Poughkeepsie","NY","12540",,"866-816-7584","E",,"Public",,,,"2.0",,,"EV Connect","http://evconnect.com/","GPS","41.682561","-73.78534","2023-08-12T00:00:00.000","94856","2023-08-12 00:47:08",,,,"2020-03-25T00:00:00.000","J1772"
"ELEC","iPark 200 West Garage Corp. - Tesla Destination","220 W 26th St",,"New York","NY","10001",,"646-486-2148  877-798-3752","E",,"Public",,,,"3.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-9","40.746304","-73.995064","2022-10-06T00:00:00.000","115055","2023-01-18 15:15:20","P",,,"2017-11-02T00:00:00.000","J1772 TESLA"
"ELEC","IMPark 302 2nd St - Tesla Destination","302 2nd St",,"Brooklyn","NY","11215",,"718-499-1235  877-798-3752","E",,"Public",,,,"4.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-9","40.674312","-73.98488","2022-10-06T00:00:00.000","150581","2023-01-18 15:15:20","P",,,"2019-03-31T00:00:00.000","TESLA"
"ELEC","QuickChek - Tesla Supercharger","640 Washington Ave.",,"Kingston","NY","12401",,"877-798-3752","E",,"Public","24 hours daily",,,,"8.0",,"Tesla","https://www.tesla.com/supercharger","200-9","41.941893","-74.027428","2023-07-01T00:00:00.000","102331","2023-07-14 19:41:28","P",,,"2016-10-01T00:00:00.000","TESLA"
"ELEC","Riverhead Auto Mall","1800 Old Country Rd",,"Riverhead","NY","11901",,"631-369-0600","E",,"Public - Call ahead","Dealership business hours",,,"2.0","2.0",,"Non-Networked",,"GPS","40.924758","-72.704752","2020-12-03T00:00:00.000","44186","2023-02-15 22:45:41","P",,,"2011-11-30T00:00:00.000","CHADEMO J1772 J1772COMBO"
"ELEC","MPG 10 E 102nd Street - Tesla Destination","10 E 102nd St",,"New York","NY","10029",,"212-249-1947  877-798-3752","E",,"Public",,,,"3.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-9","40.79136","-73.952155","2022-10-06T00:00:00.000","114983","2023-01-18 15:15:20","P",,,"2017-08-30T00:00:00.000","J1772 TESLA"
"ELEC","Courtyard Syracuse Downtown at Armory Square: EvGo Services","300 West Fayette Street",,"Syracuse","NY","13202",,"800-663-5633","E",,"Public",,,,"2.0",,,"SemaCharge Network","https://semaconnect.com/","GPS","43.049002","-76.15582","2023-06-21T00:00:00.000","259441","2023-06-21 00:04:14",,,,"2020-12-31T00:00:00.000","J1772"
"ELEC","MEADOWBROOK PT STATION 1","526 Emanuel Wy",,"East Meadow","NY","11554",,"888-758-4389","E",,"Public","24 hours daily",,,"1.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","40.719753","-73.57442","2023-08-12T00:00:00.000","260784","2023-08-12 00:38:06",,,,"2023-05-13T00:00:00.000","J1772"
"ELEC","MALTA STATION4","2540 State Hwy 9",,"Malta","NY","12020",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.97598","-73.79173","2023-08-12T00:00:00.000","259687","2023-08-12 00:38:52",,,,"2023-04-21T00:00:00.000","J1772"
"ELEC","FISHKILL SUMLAND","1399 Rt 52",,"Fishkill","NY","12524",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","41.539739","-73.886332","2023-08-12T00:00:00.000","261054","2023-08-12 00:35:12",,,,"2023-05-19T00:00:00.000","J1772"
"ELEC","Steet-Ponte Ford Lincoln Mazda","5074 Commercial Dr",,"Yorkville","NY","13495",,"315-736-3381","E",,"Public - Call ahead","Dealership business hours",,,"1.0",,,"Non-Networked",,"200-9","43.110055","-75.293478","2021-06-07T00:00:00.000","53976","2023-03-13 19:55:47","P",,,"2013-11-01T00:00:00.000","J1772"
"ELEC","GGMC Parking Carnegie Garage - Tesla Destination","40 E 94th St",,"New York","NY","10128",,"212-369-9304  877-798-3752","E",,"Public",,,,"3.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-9","40.78567","-73.954593","2022-10-06T00:00:00.000","115117","2023-01-18 15:15:20","P",,,"2015-08-21T00:00:00.000","J1772 TESLA"
"ELEC","Manhattan Parking 110 LLC - Tesla Destination","543 W 110th St",,"New York","NY","10025",,"212-222-7813  877-798-3752","E",,"Public",,,,"3.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-9","40.803934","-73.966049","2022-10-06T00:00:00.000","150722","2023-01-18 15:15:20","P",,,"2017-02-06T00:00:00.000","J1772 TESLA"
"ELEC","iPark 200 E 70th Street - Tesla Destination","200 E 70th St",,"New York","NY","10021",,"212-535-5908  877-798-3752","E",,"Public",,,,"3.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-8","40.768283","-73.961149","2022-10-06T00:00:00.000","115042","2023-01-18 15:15:20","P",,,"2016-12-09T00:00:00.000","J1772 TESLA"
"ELEC","Spy Ring Golf Club House","303 Arrowhead Ln",,"Centereach","NY","11720",,"844-623-1001","E",,"Public - Credit card at all times","24 hours daily","A D Debit M V",,"2.0",,,"LIVINGSTON","https://www.solution.energy","GPS","40.9024462715357","-73.0709525435054","2023-07-11T00:00:00.000","296747","2023-07-11 18:28:56","P",,,"2023-06-15T00:00:00.000","J1772"
"ELEC","TPWC TPWC 2","2594 Western Av",,"Altamont","NY","12009",,"888-758-4389","E",,"Public","24 hours daily",,,"1.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.7149","-73.935085","2023-08-12T00:00:00.000","227762","2023-08-12 00:28:38",,,,"2022-09-17T00:00:00.000","J1772"
"ELEC","65 Remsen","65 Remsen St",,"Cohoes","NY","12047",,"844-623-1001","E",,"Public - Credit card at all times","24 hours daily","A CREDIT D M V",,"2.0",,,"LIVINGSTON","https://www.solution.energy","GPS","42.77528","-73.70137","2023-02-13T00:00:00.000","252712","2023-02-14 15:54:11","P",,,"2022-11-29T00:00:00.000","J1772"
"ELEC","SKICENTER EVSE2","1562 Osceola Rd",,"Camden","NY","13316",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.504623","-75.70051","2023-08-12T00:00:00.000","197701","2023-08-12 00:28:41",,,,"2021-10-14T00:00:00.000","J1772"
"ELEC","Bridge Street Parking","55 Bridge St",,"Amsterdam","NY","12010",,"844-623-1001","E",,"Public - Credit card at all times","24 hours daily","A CREDIT D M V",,"6.0",,,"LIVINGSTON","https://www.solution.energy","GPS","42.93441","-74.1973","2023-02-13T00:00:00.000","252714","2023-02-14 15:54:11","P",,,"2022-12-08T00:00:00.000","J1772"
"ELEC","ImPark Underhill Garage - Tesla Destination","105 Underhill Ave",,"Brooklyn","NY","11238",,"877-909-6199  877-798-3752","E",,"Public",,,,"4.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-9","40.6775259","-73.9657852","2022-10-06T00:00:00.000","122469","2023-01-18 15:15:20","P",,,"2018-12-19T00:00:00.000","TESLA"
"ELEC","COMMON-ROOTS COMMON ROOTS","58 Saratoga Road",,"South Glens Falls","NY","12803",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","43.295242","-73.63685","2023-08-12T00:00:00.000","218444","2023-08-12 00:21:39",,,,"2022-05-19T00:00:00.000","J1772"
"ELEC","Western New York Welcome Center","2182 Alvin Rd","Accessible from I-190 exit 19 via Alvin Road","Grand Island","NY","14072",,"518-436-2831","E",,"Public","24 hours daily",,,,"3.0",,"Non-Networked",,"GPS","43.01931644111694","-78.97480837406613","2022-03-07T00:00:00.000","104725","2023-02-14 15:54:11","P",,,"2018-08-01T00:00:00.000","CHADEMO J1772COMBO"
"ELEC","iPark NYC 425 E 58th Street - Tesla Destination","425 E 58th St",,"New York","NY","10022",,"212-838-4447  877-798-3752","E",,"Public",,,,"3.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-8","40.758519","-73.961272","2022-10-06T00:00:00.000","115134","2023-01-18 15:15:20","P",,,"2016-07-19T00:00:00.000","J1772 TESLA"
"ELEC","CITY OF ALBANY STATION 2","1 Quay St",,"Albany","NY","12207",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.653312","-73.74537","2023-08-12T00:00:00.000","262442","2023-08-12 00:27:25",,,,"2023-06-09T00:00:00.000","J1772"
"ELEC","PANYNJ LGA E GARAGE W1","East Garage E End Rd LaGuardia Airport",,"New York","NY","11371",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","40.770752","-73.866327","2023-08-11T00:00:00.000","180166","2023-08-11 23:59:26",,,,"2021-01-27T00:00:00.000","J1772"
"ELEC","Towers on the Hudson","2000 6th Ave",,"Troy","NY","12180",,"844-623-1001","E",,"Public","24 hours daily","A CREDIT D M V",,"10.0",,,"LIVINGSTON","https://www.solution.energy","GPS","42.73296","-73.68495","2022-07-12T00:00:00.000","223112","2023-02-14 15:54:11","P",,,"2021-10-28T00:00:00.000","J1772"
"ELEC","Smith Haven Mall, Lake Grove NY","2 Smith Haven Mall",,"Lake Grove","NY","11755",,"888-264-2208","E",,"Public","Mon 5:00am - 10:59pm; Tue 5:00am - 10:59pm; Wed 5:00am - 10:59pm; Thu 5:00am - 10:59pm; Fri 5:00am - 10:59pm; Sat 5:00am - 10:59pm; Sun 5:00am - 10:59pm",,,"2.0",,,"Volta","https://voltacharging.com/","GPS","40.864533","-73.127982","2023-08-12T00:00:00.000","169476","2023-08-12 00:49:50",,,,"2020-11-16T00:00:00.000","J1772"
"ELEC","BURNS MGT HV 2","102 Bleeker Rd",,"Guilderland","NY","12084",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.690952","-73.887541","2023-08-12T00:00:00.000","120826","2023-08-12 00:12:14",,,,"2019-03-13T00:00:00.000","J1772"
"ELEC","MPG 530 West 30th - Tesla Destination","530 W 30th",,"New York","NY","10001",,"212-490-3474  877-798-3752","E",,"Public",,,,"3.0",,,"Tesla Destination","https://www.tesla.com/destination-charging","200-9","40.75277","-74.00265","2022-10-06T00:00:00.000","115152","2023-01-18 15:15:20","P",,,"2018-05-24T00:00:00.000","J1772 TESLA"
"ELEC","HUDSON PRESERVE BLDG 19 #13","1601 Beryl Way",,"Watervliet","NY","12189",,"888-758-4389","E",,"Public","24 hours daily",,,"2.0",,,"ChargePoint Network","http://www.chargepoint.com/","GPS","42.732864","-73.72669","2023-08-12T00:00:00.000","143251","2023-08-12 00:14:41",,,,"2019-08-15T00:00:00.000","J1772"
